308.47864964161465,288.5384306450936,50.0,215.0
307.9829197132917,288.0427007167707,50.0,215.0
307.4871897849688,287.54697078844777,50.0,215.0
307.9829197132917,290.0256204300624,50.0,215.0
307.4871897849688,287.54697078844777,50.0,215.0
307.9829197132917,290.0256204300624,50.0,215.0
307.4871897849688,287.54697078844777,50.0,215.0
307.9829197132917,290.0256204300624,50.0,215.0
307.4871897849688,287.54697078844777,50.0,215.0
307.9829197132917,290.0256204300624,50.0,215.0
307.4871897849688,287.54697078844777,50.0,215.0
307.9829197132917,290.0256204300624,50.0,215.0
307.4871897849688,287.54697078844777,50.0,215.0
307.9829197132917,290.0256204300624,50.0,215.0
308.47864964161465,287.54697078844777,50.0,215.0
307.9829197132917,289.03416057341656,50.0,215.0
307.4871897849688,287.54697078844777,50.0,215.0
307.9829197132917,290.0256204300624,50.0,215.0
308.47864964161465,287.54697078844777,50.0,215.0
307.9829197132917,289.03416057341656,50.0,215.0
307.4871897849688,287.54697078844777,50.0,215.0
307.9829197132917,290.0256204300624,50.0,215.0
307.4871897849688,287.54697078844777,50.0,215.0
307.9829197132917,290.0256204300624,50.0,215.0
307.4871897849688,287.54697078844777,50.0,215.0
307.9829197132917,289.03416057341656,50.0,215.0
307.4871897849688,287.54697078844777,50.0,215.0
307.9829197132917,290.0256204300624,50.0,215.0
307.4871897849688,287.54697078844777,50.0,215.0
307.9829197132917,289.03416057341656,50.0,215.0
307.4871897849688,288.5384306450936,50.0,215.0
307.9829197132917,288.0427007167707,50.0,215.0
307.4871897849688,287.54697078844777,50.0,215.0
307.9829197132917,289.03416057341656,50.0,215.0
307.4871897849688,287.54697078844777,50.0,215.0
307.9829197132917,289.03416057341656,50.0,215.0
304.21574470701614,295.6269379893307,48.933734939759034,210.41506024096384
306.6415361378494,297.0824128478307,48.933734939759034,210.41506024096384
308.0970109963494,299.508204278664,48.933734939759034,210.41506024096384
285.70527440655064,308.76612325406944,47.89020830309188,205.9278957032951
279.35115593199265,305.9277067643981,46.86893518626691,201.5364213009477
275.81988653178934,304.9413841682335,45.86944102627061,197.2385964129636
260.96709905435785,312.74288197582297,44.89126138028869,193.03242393524135
259.300800705028,308.36624471359266,43.93394170988976,188.91594935252596
257.4590157344607,298.59368949493773,44.90598017022106,193.09571473195058
257.9042404982879,293.6962170928387,44.90598017022106,193.09571473195058
257.4590157344607,294.1414418566659,44.90598017022106,193.09571473195058
257.42416406175045,289.6957168478298,45.899524981487204,197.367957420395
258.3328225311863,290.81731840280173,46.91505197170261,201.73472347832123
259.26158525182586,287.1378675412463,47.95304749657653,206.19810423527906
260.210896769467,284.36353697795283,49.01400867243828,210.7602372914846
260.69685094269863,284.84949115118445,49.01400867243828,210.7602372914846
