627.8054190892028,145.58374273239158,44.0,55.0
627.6108381784056,144.6108381784056,44.0,55.0
627.8054190892028,144.8054190892028,44.0,55.0
627.6108381784056,144.6108381784056,44.0,55.0
627.8054190892028,145.19458091079719,44.0,55.0
627.6108381784056,146.16748546478317,44.0,55.0
627.4162572676084,146.75122819717475,44.0,55.0
627.6108381784056,148.5024563943495,44.0,55.0
627.4162572676084,149.0861991267411,44.0,55.0
627.2216763568113,150.05910368072708,44.0,55.0
627.0270954460141,150.64284641311866,44.0,55.0
627.2216763568113,150.83742732391585,44.0,55.0
627.0270954460141,151.03200823471303,44.0,55.0
626.8325145352169,151.22658914551022,44.0,55.0
626.6379336244197,151.03200823471303,44.0,55.0
626.4433527136225,151.22658914551022,44.0,55.0
626.2487718028253,150.64284641311863,44.0,55.0
626.0541908920281,150.83742732391582,44.0,55.0
625.859609981231,151.032008234713,44.0,55.0
625.6650290704338,150.83742732391582,44.0,55.0
625.4704481596366,150.64284641311863,44.0,55.0
625.2758672488394,150.44826550232145,44.0,55.0
625.0812863380422,150.64284641311863,44.0,55.0
624.886705427245,150.44826550232145,44.0,55.0
624.6921245164478,150.64284641311863,44.0,55.0
624.4975436056507,150.83742732391582,44.0,55.0
624.3029626948535,150.64284641311863,44.0,55.0
624.1083817840563,150.83742732391582,44.0,55.0
623.5246390516647,150.64284641311863,44.0,55.0
623.3300581408675,150.44826550232145,44.0,55.0
623.1354772300704,151.03200823471303,44.0,55.0
622.9408963192732,150.83742732391585,44.0,55.0
622.3571535868816,151.03200823471303,44.0,55.0
621.6685258849054,150.6254484366892,44.9735,56.216874999999995
621.0718678948058,150.82433443338908,44.9735,56.216874999999995
620.8729818981059,151.02322043008897,44.9735,56.216874999999995
620.2763239080062,150.82433443338908,44.9735,56.216874999999995
619.6796659179066,151.42099242348874,44.9735,56.216874999999995
619.4807799212067,152.0176504135884,44.9735,56.216874999999995
618.4863499377072,152.21653641028828,44.9735,56.216874999999995
617.8896919476076,152.41542240698817,44.9735,56.216874999999995
617.293033957508,152.21653641028828,44.9735,56.216874999999995
616.6963759674084,152.41542240698817,44.9735,56.216874999999995
616.0997179773087,152.61430840368806,44.9735,56.216874999999995
615.5030599872091,152.81319440038794,44.9735,56.216874999999995
613.9738194597489,152.3976394574425,45.96853868749999,57.460673359374994
612.1442421280744,153.00749856800064,45.96853868749999,57.460673359374994
609.9080920560278,153.2107849381867,45.96853868749999,57.460673359374994
607.6719419839812,153.41407130837274,45.96853868749999,57.460673359374994
